Drug_Name,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
DB11235,-4.233857897,-1.089084929,-0.1071863,1.74561894,0.983299448,-0.839838617,-0.116486248,0.690233876,-0.07752159,0.134192614,-0.119303711,-0.218522735,0.503563682,0.041689604,0.11470218,0.241392358,-0.209217306,0.153129171,-0.217329058,-0.197556788,-0.103885198,-0.016093871,-0.063524386,-0.039947605,0.358634559,0.042521865,0.157754644,0.020514196,-0.033772545,-0.47086172,0.098090271,0.24075974,-0.180412705,-0.168490909,-0.055953118,-0.005179365,-0.179785824,0.055167524,-0.167266313,0.095762992,-0.017130179,-0.193318605,-0.179598414,0.142407645,-0.197179472,0.003891107,-0.060432243,0.042009572,0.24557434,0.079791956
DB11239,12.92117827,-0.032017478,-1.373465296,0.173199762,0.587463941,-0.721913623,-0.0030208,-0.907882413,-0.926229557,0.38777716,0.848767165,-0.632380745,0.240760175,-0.581682396,1.99292238,-0.208252559,1.139198791,-0.158991771,-0.03785846,-0.356549556,0.256507335,-0.384573553,0.275394248,0.669327326,0.022004345,0.088569618,-0.079958198,-0.049289029,-0.156146345,-0.002236302,0.241276296,-0.331123212,-0.017092827,-0.179458364,-0.053046992,0.03150844,0.2523538,0.216191905,-0.220057519,-0.262339747,0.138089052,-0.017020297,-0.518998271,-0.122025629,0.179614108,0.313030725,-0.123561874,0.247950384,0.046004776,-0.256538876
DB11244,3.056588544,2.521379446,0.038361623,0.830714105,1.824898347,-0.364114746,0.350107166,0.362802236,0.147867456,-0.088737465,-0.263903077,-0.119450758,0.14434587,0.126497141,-0.393183745,0.088837838,0.265935765,-0.409975813,0.016282805,-0.168013281,-0.199814555,0.023001322,-0.079998761,0.169672036,-0.021706339,-0.243219228,-0.063169007,0.12714364,0.24982847,-0.056955469,-0.01117242,-0.192475563,0.171989184,0.117589605,-0.056895748,-0.061319127,0.283053308,0.180361619,-0.158111508,0.098571976,-0.007767958,-0.03231047,0.209784884,0.099153515,-0.033977107,0.124932435,0.039164284,-0.059564284,-0.042853369,-0.156549358
DB11246,4.886972243,-1.037998476,2.867215138,-0.135841097,-1.303368205,0.705929422,1.04278078,0.745715979,-0.727715443,0.026916774,-0.932485968,0.182992516,-0.57689099,-0.32553681,0.4313331,-0.333090726,0.669034902,-0.550224612,0.367860885,0.166686353,0.094453355,0.867686198,-0.386787066,-0.466302134,0.022723431,0.149820285,0.292153535,-0.179390067,0.404320471,0.014042016,0.037942778,0.583103204,0.015850077,0.15319109,0.094795073,0.386910728,0.047642021,0.054616135,-0.137481087,-0.313859023,-0.084806935,-0.205420814,0.151380387,0.018009713,0.120729991,0.019398117,-0.096209562,0.010028001,-0.030144049,-0.009608795
DB11248,4.886972243,-1.037998476,2.867215138,-0.135841097,-1.303368205,0.705929422,1.04278078,0.745715979,-0.727715443,0.026916774,-0.932485968,0.182992516,-0.57689099,-0.32553681,0.4313331,-0.333090726,0.669034902,-0.550224612,0.367860885,0.166686353,0.094453355,0.867686198,-0.386787066,-0.466302134,0.022723431,0.149820285,0.292153535,-0.179390067,0.404320471,0.014042016,0.037942778,0.583103204,0.015850077,0.15319109,0.094795073,0.386910728,0.047642021,0.054616135,-0.137481087,-0.313859023,-0.084806935,-0.205420814,0.151380387,0.018009713,0.120729991,0.019398117,-0.096209562,0.010028001,-0.030144049,-0.009608795
DB11254,-2.68418202,-1.239318047,2.116484104,1.066127689,-0.593867721,-0.598051197,-0.754123357,0.870996772,0.793724971,0.806960588,0.345280117,0.281229219,-0.461938415,0.011008067,0.229280042,0.040925796,-0.251634739,0.112379651,-0.385652655,-0.270272356,0.077589547,-0.324871496,-0.204643635,0.047607454,-0.110861837,-0.118675957,-0.09335877,0.106307538,-0.056616675,0.276367347,0.032680631,-0.137145013,0.141269985,0.304261724,-0.272527943,0.019830535,-0.132863694,-0.023001907,0.038672329,-0.1875345,-0.079990158,-0.071045771,0.037970095,0.110764023,0.145336722,0.069106893,0.081817477,0.143981646,-0.069742641,-0.024826249
DB11255,0.920505424,-2.968778126,-2.035962253,0.695331375,-0.307346885,0.485601395,0.52640452,-0.410620022,-0.282591405,-0.393435319,0.382187008,-0.422802532,0.186743472,0.207549668,-0.107254189,-0.148500219,-0.132231929,-0.201490574,0.173931083,0.118833043,-0.195804819,0.115856399,-0.634662056,-0.262507827,0.161351945,-0.144133705,0.084337859,-0.106415072,-0.042730628,0.010361352,0.241533446,-0.214682511,-0.170757181,-0.049968583,-0.089251871,-0.105378874,-0.159573733,0.021352091,-0.062390204,-0.030762169,0.055258787,0.033968711,-0.054477905,0.078259798,0.01049332,-0.168146848,-0.010055253,0.106048439,0.008098585,-0.013782149
DB11256,-3.226278607,-0.137261794,0.945717892,0.427948094,-0.825169794,0.628896521,-0.909761054,-0.615796734,-0.705666047,0.075397418,0.235309707,0.488067846,0.188356342,0.029214931,-0.065870388,-0.255527186,-0.087612646,0.269172689,-0.057865565,0.062092313,-0.109043639,-0.105121813,0.240383028,-0.122509378,0.072617366,-0.260430105,-0.124875112,0.098420922,0.231991215,-0.3287965,-0.208183872,-0.098925791,0.04491761,-0.072228025,-0.210397137,-0.144666214,-0.004405708,-0.107333253,-0.018656255,0.155573243,0.054962718,-0.052175118,-0.002346391,-0.178663507,-0.013783414,-0.082434403,-0.138806764,-0.08338413,-0.142445018,-0.201199737
DB11257,13.81057522,0.420266495,-2.079975909,0.400457905,0.670522548,-1.072706651,-0.005792198,0.478326052,-0.334475626,0.006008023,0.393000359,0.525792523,0.195909609,0.115889905,-0.258783133,-0.086490708,-0.291649184,-0.115961002,0.030176806,0.060415002,0.158635306,-0.005739781,-0.045033377,-0.03827798,-0.254482744,-0.234105193,-0.050506133,-0.189363497,0.065186995,-0.081924559,-0.09938322,0.030338132,0.057347329,-0.055872931,0.007564423,0.026688441,-0.134853547,-0.042364725,-0.023523381,-0.010860604,0.004608915,-0.033100869,0.094880722,-0.023676847,-0.038051871,0.033074073,0.002751878,0.008922919,-0.054201147,0.031671787
DB11260,-2.451684441,2.708213207,-1.250485364,-0.230367198,0.886070962,1.015640493,0.66854603,-0.436673988,0.19067613,-0.162344098,0.428240357,-0.373805374,0.232542907,-0.300730356,-0.30499296,0.02209694,0.056177027,-0.342467613,0.048097968,0.091142404,-0.200645488,-0.018605226,0.044247544,-0.056657111,-0.083268103,-0.074637558,0.062041893,0.067648672,0.189151571,-0.082353055,0.081336195,-0.089978979,-0.017606379,0.045003828,-0.130717278,-0.078910261,-0.10425047,0.044331664,0.100394443,-0.055758257,-0.07827675,-0.029140909,0.060093286,0.004418128,0.100349064,0.030496204,-0.097735189,0.070424499,0.050568701,-0.03017387
DB11262,-0.02198094,1.462489044,-1.750299155,2.234498047,0.355634104,0.89544067,0.154494134,0.235429242,0.048453607,-0.093907657,-0.708777723,-0.395530951,0.019299624,-0.155440523,-0.244238919,0.004969361,-0.084161375,-0.00144424,0.096898752,-0.273965107,-0.005723969,-0.146626394,-0.162764774,0.363405823,-0.126807277,-0.170480992,-0.253623084,0.076915445,0.120232558,0.192959396,0.141022701,-0.091306186,0.00029684,0.225831772,-0.186213259,0.075104691,-0.076313418,0.122438751,-0.0768735,0.017304817,0.025946701,-0.118616297,0.132868422,-0.086880436,0.042582575,0.123760855,-0.070125844,-0.079280622,-0.035195809,-0.11578088
DB11263,-1.046647257,-0.385231233,-0.477074641,-0.100025098,-0.885502241,1.209845384,-0.038407716,2.052511885,-0.60647738,0.434265068,0.374351228,-0.126460219,0.215763358,0.128499595,0.116620311,0.581175493,0.167471994,-0.067781686,-0.111031276,-0.051783608,-0.066186292,-0.147861278,-0.092638584,-0.086749582,0.161605593,0.107449575,0.075948785,0.176319951,0.082930651,-0.047216221,-0.40947938,0.017518459,0.131250709,-0.31396915,0.063467916,-0.140684825,0.203377329,0.144805353,0.17807152,-0.095151427,-0.177958173,-0.007754807,-0.091874325,0.096660618,0.103584656,-0.006609161,0.092059504,0.032335135,-0.002560443,0.078484251
DB11264,5.973657312,-1.193160137,2.611765015,0.258664915,-1.231554876,-0.197155904,0.692334396,0.409777581,-0.258673745,0.213319948,-0.8262656,-0.43207823,-0.056901618,-0.659357503,0.274491217,-0.164728554,0.057233545,0.128529692,0.154506015,0.019498579,-0.19103826,-0.171068062,-0.061196611,0.161950042,0.028124687,0.305841067,0.256918589,-2.43E-05,-0.073845056,-0.175662904,0.202115014,-0.00425073,-0.141203866,0.111896783,0.070337557,-0.11863385,-0.073471795,-0.192556414,-0.129073066,0.012324935,0.275473899,-0.01921647,0.034029244,-0.09578546,0.06432774,-0.042197162,0.112665506,-0.09659778,-0.032436245,0.138353655
DB11268,3.613503117,-3.143145771,0.181087462,-0.980469935,-0.151791043,1.020691143,0.082334442,0.527363759,0.871398753,1.506665419,-0.146088559,0.201884384,-0.150060599,-0.320828544,-0.080112886,-0.327396005,0.028450979,0.316515878,-0.401560839,-0.388924767,-0.223719798,-0.225182396,-0.244116312,0.098638259,-0.056208456,-0.213705423,0.031658766,0.047096623,0.062346985,0.309711158,-0.006461728,0.035215053,-0.099780269,-0.053484719,0.060217448,-0.037918193,-0.06186683,0.117514472,0.230727556,-0.069394664,0.114287288,0.030802144,-0.081719111,0.239879832,0.125195747,-0.0014981,0.20013567,0.098118961,-0.011411111,-0.014367514
DB11269,-4.563952498,0.489671494,0.247500734,2.589539658,-0.041309511,-0.144820367,-0.13453369,-0.280438366,0.323448282,0.772827919,0.553443091,-0.423577371,-0.218349945,0.021727723,-0.241613108,-0.035209965,0.073483913,-0.09814947,-0.014016772,-0.180491359,0.05603761,0.057221454,0.00195255,-0.074538701,-0.122766144,0.002906229,0.036812074,-0.063192891,-0.167948781,0.042784387,0.015080261,0.15673176,0.161350188,-0.034619202,-0.003023858,0.018690371,-0.044340128,-0.099078985,0.011690243,0.034294273,-0.103405847,0.029392155,0.022983532,0.061448649,0.104387548,-0.029046254,0.128172741,0.369504064,-0.029091877,0.029282524
DB11272,-0.200574762,2.898642901,2.039299782,2.72185964,0.194455581,-0.610808126,-0.183639945,-0.525950859,0.378781296,0.163068872,0.390573936,0.208495933,-0.38698308,0.280355278,-0.133638614,-0.264165745,0.366667549,-0.225593858,0.31672589,0.269442582,-0.12819963,0.031027696,0.023030563,-0.055448088,0.106673782,0.056946849,0.073763955,-0.02427485,0.029224855,-0.020440778,-0.133730351,-0.006431202,-0.119175368,-0.128330915,0.210446162,-0.177269332,-0.021622429,0.124495156,0.170309133,-0.0114148,0.072383701,0.173406154,-0.13478461,0.05442133,-0.077864408,-0.053539953,0.126012402,0.012884595,0.016314431,0.059530573
DB11273,-2.172268924,3.361835781,-0.924752989,-0.908142873,0.572834652,1.010554777,0.182074145,-0.417954592,0.195188358,0.026148077,-0.275377643,0.219744966,0.008244596,-0.307241815,0.001089109,-0.307102872,0.130131884,-0.022622633,0.272693337,0.003844859,-0.126905404,-0.126100619,0.176873553,-0.017371506,0.097564216,-0.068703196,-0.225615354,0.040076335,-0.041900436,0.001011543,-0.354304989,0.096764151,0.19436012,0.063109169,0.005212868,0.006222241,-0.345056418,0.072853394,0.028941416,-0.157405861,0.050887416,0.030741719,0.029297333,-0.225984539,-0.054198709,0.065085765,-0.184662662,0.019369804,-0.029845948,0.191735077
DB11274,-2.443756104,3.416464645,-0.686405597,-0.700071191,0.407283605,1.004349939,0.154783636,-0.370068338,0.207482814,-0.067358207,-0.372987159,0.176361552,0.081405913,-0.426178314,0.054573634,-0.308745269,0.040720671,-0.006656864,0.275503647,0.053069597,-0.023991137,-0.141308017,0.156274701,0.057870763,0.075774644,-0.029078436,-0.19568609,0.05572194,0.026675508,-0.003056207,-0.402766702,0.111688526,0.177485364,0.063219817,0.0277234,0.057127006,-0.34277429,0.091724192,0.041802442,-0.119407365,0.031771879,0.07209181,0.003596979,-0.248677809,-0.025782707,0.059958446,-0.182645092,0.04629233,-0.027682508,0.237714749
DB11275,-2.488181847,3.42328165,-0.654256748,-0.683239597,0.407626131,0.969224682,0.138865618,-0.368121305,0.223075224,-0.055415921,-0.344446372,0.149117906,0.080139636,-0.425948871,0.058345484,-0.295317435,0.026958658,0.000456915,0.279479214,0.060166284,-0.018061852,-0.143214449,0.159508831,0.0471556,0.05625644,-0.042447642,-0.199892552,0.056167933,0.023783773,0.01157804,-0.424848773,0.113727237,0.178824195,0.075692718,0.016847128,0.081877562,-0.341500892,0.071042712,0.023532444,-0.118288845,0.038491508,0.065505006,0.006695903,-0.238399522,-0.00307282,0.051350877,-0.182462689,0.084266889,-0.059126605,0.233077009
DB11278,-3.23295761,-2.16326735,0.505747241,0.44907737,1.564183664,-0.114190966,1.549755796,0.555048754,0.382873505,-0.339933618,0.149349032,0.797144209,-0.315551209,-0.159834261,-0.049719907,-0.245544181,0.237367915,-0.09790576,0.124894258,-0.345593703,0.055183976,0.096230479,0.136472905,0.00321748,0.108115548,0.021313097,-0.08299356,0.058149562,-0.360820757,-0.032901803,0.073537974,-0.078901018,-0.070004329,0.023626177,-0.069987522,0.018436482,0.065926521,-0.035833558,-0.08523919,-0.115469182,-0.159716062,0.071037294,0.026914368,0.037571589,-0.203880456,-0.001124926,0.032908938,-0.004656746,0.057256767,-0.034754602
DB11279,-3.478858235,0.429221617,-1.131634088,2.59159455,0.381885958,-0.347045973,0.462341127,0.080035419,-0.017114408,0.103303953,-0.00698125,-0.685161249,0.273556235,0.183489296,-0.274609663,-0.206497886,0.061749032,0.109659071,-0.129769494,-0.036506337,-0.089642779,0.040308118,-0.168597881,0.002390706,-0.061374048,-0.156427413,-0.197922293,-0.217409889,-0.021613631,0.131544065,-0.10624729,0.049572134,0.131693413,0.120536801,-0.223350791,0.110193546,0.085188865,-0.01389987,-0.085906822,-0.113723152,-0.141229018,0.012457803,-0.00315068,0.0367295,0.163350985,-0.009950652,-0.026677811,0.131257754,-0.012222481,0.061442293
DB11282,-3.968732466,-1.713786077,1.742546532,0.588022383,1.451449044,-0.576407414,0.134487871,0.023807936,0.384074947,0.059007769,0.050548564,-0.035786628,0.302175459,-0.400417974,0.133359998,0.205926876,-0.259256145,-0.185773835,-0.385793138,-0.081665019,0.231331056,0.240239174,-0.205823598,-0.077063879,0.112287262,-0.017010821,-0.221276147,-0.055766883,-0.16865058,0.218381426,-0.234102152,0.075830527,-0.004751228,-0.057891957,-0.131906175,0.218698228,-0.013771499,-0.130342426,-0.01766634,-0.120693048,0.015023287,0.064979644,-0.062654167,0.045525234,0.070444442,-0.143438382,-0.003353964,0.007444445,-0.085324445,-0.061162103
DB11283,4.369011915,3.547545288,0.19419457,2.954521649,0.249113347,0.282148919,-0.39352091,-0.481101302,1.19157348,-0.276985718,0.183917084,0.047400463,-0.634477128,0.0068878,-0.054003003,0.110357219,0.15484231,-0.453514278,0.023824213,0.088322984,0.236580746,-0.011550087,-0.354700548,0.233640436,0.196566701,0.124617551,0.412398463,0.235949266,-0.09716803,0.006010873,-0.066489429,-0.052210376,-0.073965414,-0.08929369,0.310380168,0.037474485,-0.170584888,-0.344611655,-0.137698286,0.183998481,0.174375076,-0.075593493,0.15612633,-0.01009951,0.193894871,0.05441237,-0.004609873,-0.030924369,0.071101157,-0.154445645
DB11284,4.154506851,3.274103304,0.568423523,2.769761351,-0.451484179,0.450755164,-0.359644139,-0.176175019,0.946426989,-0.081374301,0.303170863,0.291080168,-0.901879761,0.133874483,0.123879692,0.066969176,0.149129904,-0.17809649,0.155343918,0.094431584,0.24810954,0.095523064,-0.261901219,0.099276393,0.078553199,0.065671146,0.462900265,0.175379392,-0.110687232,0.017358459,-0.001411404,-0.005954193,-0.256704803,-0.159998517,0.355385239,0.104596893,-0.181384192,-0.333836557,-0.066021612,0.213204777,0.184380747,-0.069488227,0.181960231,-0.098932836,0.206327588,0.086507028,-0.028649051,-0.042063461,0.042515234,-0.190646946
DB11296,0.043330527,0.427801326,2.043609229,1.544932399,-1.342939562,-0.00576101,-0.734870003,-0.658121787,-0.132804428,-0.041065288,0.365442944,0.682475699,0.465828622,0.185604301,-0.147748246,-0.516244253,0.114801904,0.108781553,-0.037981209,-0.067105553,-0.092485269,0.103853869,0.11310441,-0.302418388,0.266125624,0.010478414,-0.131496349,0.142867442,0.004271175,-0.217053701,0.125336198,-0.323598766,0.05864345,0.012429121,0.010151392,-0.206150829,0.07281508,0.153974884,-0.049917044,0.036743847,-0.105807457,-0.02166455,0.007612182,-0.04115604,-0.014347053,0.070348876,-0.000439073,0.03139386,-0.064890708,0.075379018
DB11299,-3.469852287,-1.038977618,2.027400193,1.113994695,0.519869031,-0.75781729,-0.685134074,0.670451245,0.531980402,0.597815891,0.108012961,0.22549086,-0.013457408,-0.190847306,0.195020292,0.312950874,-0.317145266,0.163921967,-0.26761943,-0.207251825,-0.01712742,-0.502282297,-0.258793752,-0.158234178,-0.258791951,0.05073404,0.085145918,-0.196509153,-0.303568444,0.116794399,0.25587097,0.041316592,-0.090493342,0.169698636,0.007617103,0.089248088,-0.066834512,0.078238961,0.155279683,-0.138613995,-0.084869737,-0.039159609,0.04348069,0.099043137,0.10265524,0.063562184,0.007511544,0.148024181,-0.028260386,0.014836778
DB11304,-0.665120312,-3.897006338,0.385527712,0.39041998,-1.027064066,-0.201743459,0.986577211,0.584477992,1.074480208,-0.056714058,0.216402279,-0.102006573,0.376988106,-0.86885894,-0.043420227,0.046668559,-0.466484799,-0.130531351,0.174399268,-0.07164597,-0.130013568,-0.030417524,-0.196448397,0.159062992,-0.280029767,0.228660585,0.003992139,-0.196549291,-0.177037223,-0.234317316,0.144610013,0.008145069,-0.044946668,0.022014335,0.181887309,-0.039315482,0.196335827,-0.082832969,-0.068646299,-0.173097312,0.066565221,-0.043574554,0.046696454,-0.083939304,-0.127950958,0.094131931,-0.05592236,0.040353856,0.141349,0.011889061
Methscopolamine,-4.394489136,0.443388391,0.346621785,-0.746059046,-0.01631177,0.155736418,1.155948429,0.401102089,-0.118121573,-0.312173652,0.750623091,0.313667527,0.007303396,-0.417539236,-0.169983871,0.369284318,0.332421055,0.250183157,0.218307801,0.210083107,0.225737234,-0.042049974,0.1622753,-0.128802952,0.027162601,0.176847279,-0.000951639,-0.057126268,-0.077050086,-0.166765757,0.037550059,-0.017649202,-0.116036997,-0.129497212,0.0544591,0.1732587,0.084071645,0.090639957,-0.173022721,-0.039072412,0.060912179,0.065990462,0.186224374,-0.112890972,-0.016258045,-0.042932709,0.121332348,0.161911827,-0.139821982,-0.101857268
DB11323,-0.817928109,-3.544398699,1.332999727,0.016997919,-1.10992188,0.481366724,0.712192235,0.186814304,0.738422631,0.613417924,0.162558383,-0.141340718,0.287789751,-0.889256715,-0.014670228,0.076445509,-0.340273681,-0.117774048,-0.119034122,-0.185811206,0.073312291,0.072196211,-0.388225516,-0.036113681,-0.192581258,-0.031130018,-0.052751028,-0.181087126,-0.090545985,0.100210254,0.104265536,0.1180374,0.064118325,0.003435259,0.151777857,-0.023285353,-0.098907662,-0.193537844,0.082912293,-0.086594296,0.300023204,0.005872654,-0.050102293,-0.065079161,-0.038585022,0.03475195,0.083187171,0.198340513,0.128166403,-0.103020681
DB11326,10.69866634,-0.571461876,0.317090889,-0.362919989,-0.418873304,0.147126742,0.708369154,0.712266325,-0.194147469,0.714155509,-0.349367198,0.02526212,-0.448663349,0.026772662,-0.449178109,-0.003958611,0.022599951,0.397653456,-0.063744252,-0.29331237,-0.515066579,0.136925539,-0.06215911,0.220916944,-0.097735344,0.070388724,0.075321171,0.200245958,-0.202992295,-0.169507061,-0.028867608,-0.078242453,-0.039525904,0.173240879,-0.135822733,0.253229316,-0.128065109,-0.128401553,0.24795967,0.177147506,-0.058160713,-0.036270199,-0.104003976,-0.018717841,0.100456649,-0.058257559,0.038257275,-0.02637405,-0.024136213,-0.14640668
DB11327,2.555686056,-3.747924371,-2.327567477,0.262091403,-0.167095574,-0.047940986,0.970930481,0.213230006,0.676391388,-0.069426712,0.410217492,-0.270576139,0.08890023,-0.16736678,-0.052168417,-0.126573704,-0.002997058,-0.096641888,0.03598725,-0.154498402,-0.141509919,0.08161875,-0.06136088,-0.032224039,0.06243181,0.050097617,0.030413212,0.000299693,0.083729092,-0.006820409,0.142791097,0.027889559,-0.096189572,-0.071969648,0.086907818,-0.200388025,-0.019593104,0.019284488,-0.066531927,-0.122493453,-0.041369518,0.031402283,-0.006390457,0.046110311,0.03539767,0.1124567,0.103817475,0.026770693,-0.077096799,0.040287957
